transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,potentialOutlier,initialPeakQuality,MZ,peak_apex_position,area_background_level,noise_background_level,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'5-HTP',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,2.034102174499511,1748741533229496918,b'',NA,1,0.0,b'5-HTP',0,7365.434379,5-HTP,1.9833329916000366,2.1066670417785645,0.0,0.0,0.0,0.9999999999999998,0.9999999999999997,-0.005897825500488896,2.04,2.034102174499511,0.005897825500488896,5.897825500488896e-05,0.0001756783796982498,2.0,25.552807,3.2407471736289133,0.21134908497333527,7.684957348336261,7.684957348336261,1.0,1,,none,1.2499999999999998,0.0,2.033333,0.017260974096216034,0.13995308752019764,5-HTP,24.95750049460158,7365.434379,0.10666599999999993,0.09666699999999984,0.050000000000000266,1.986667,1.99,2.01,2.093333,2.086667,2.06,0.12333399999999983,1.1428663266618118,1.2307940830314121,-0.16402889403424592,-0.00657232858994538,38,14,3.2407471736289133,MS2,1.0,1,,99.11200901337008,ug/mL,0.0,1.2939475774765015
b'5-HTP',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,2.034102174499511,1748741533229496918,b'',NA,1,0.0,b'5-HTP',0,7365.434379,5-HTP,1.9833329916000366,2.1066670417785645,0.0,0.0,0.0,0.9999999999999998,0.9999999999999997,-0.005897825500488896,2.04,2.034102174499511,0.005897825500488896,5.897825500488896e-05,0.0001756783796982498,2.0,25.552807,3.2407471736289133,0.21134908497333527,7.684957348336261,7.684957348336261,1.0,1,,none,1.2499999999999998,0.0,2.033333,0.017260974096216034,0.13995308752019764,5-HTP2,24.95750049460158,7365.434379,0.10666599999999993,0.09666699999999984,0.050000000000000266,1.986667,1.99,2.01,2.093333,2.086667,2.06,0.12333399999999983,1.1428663266618118,1.2307940830314121,-0.16402889403424592,-0.00657232858994538,38,14,3.2407471736289133,MS2,1.0,1,,,,0.0,1.2939475774765015
b'5-hydroxyindole',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,5.286565176574706,11220266329087568824,b'',NA,1,0.0,b'5-hydroxyindole',0,7365.434379,5-hydroxyindole,5.260000228881836,5.320000171661377,0.0,0.0,0.0,1.0,1.0,-0.363434823425294,5.65,5.286565176574706,0.363434823425294,0.00363434823425294,1.1076545219964256e-05,2.0,2.840537,1.0439931188059346,0.17897287011146545,6.117342418473145,6.117342418473145,1.0,1,,none,1.25,0.0,5.286667,0.010082444367494482,0.17792444222377182,5-hydroxyindole,2.5574861796147594,7365.434379,0.05666700000000002,0.05666700000000002,0.040000000000000036,5.263333,5.263333,5.266667,5.32,5.32,5.306667,0.05666700000000002,1.2142581640524925,1.428516328104985,-0.3833953599055935,-0.14991101925068673,18,11,1.0439931188059346,MS2,0.8333333333333334,0,metaValue[points_across_baseline];metaValue[total_width],0.08158356696367264,ug/mL,0.0,0.08158356696367264
b'5-hydroxyindole',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,5.286565176574706,11220266329087568824,b'',NA,1,0.0,b'5-hydroxyindole',0,7365.434379,5-hydroxyindole,5.260000228881836,5.320000171661377,0.0,0.0,0.0,1.0,1.0,-0.363434823425294,5.65,5.286565176574706,0.363434823425294,0.00363434823425294,1.1076545219964256e-05,2.0,2.840537,1.0439931188059346,0.17897287011146545,6.117342418473145,6.117342418473145,1.0,1,,none,1.25,0.0,5.286667,0.010082444367494482,0.17792444222377182,5-hydroxyindole2,2.5574861796147594,7365.434379,0.05666700000000002,0.05666700000000002,0.040000000000000036,5.263333,5.263333,5.266667,5.32,5.32,5.306667,0.05666700000000002,1.2142581640524925,1.428516328104985,-0.3833953599055935,-0.14991101925068673,18,11,1.0439931188059346,MS2,0.8333333333333334,0,metaValue[points_across_baseline];metaValue[total_width],,,0.0,0.08158356696367264
b'Acetylserotonin',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,5.286565176574706,3246225738734901581,b'',NA,1,0.0,b'Acetylserotonin',0,7365.434379,Acetylserotonin,5.260000228881836,5.320000171661377,0.0,0.0,0.0,1.0,1.0,0.2165651765747061,5.07,5.286565176574706,0.2165651765747061,0.002165651765747061,1.1076545219964256e-05,2.0,2.840537,1.0439931188059346,0.17897287011146545,6.127704018950389,6.127704018950389,1.0,1,,none,1.25,0.0,5.286667,0.010082444367494482,0.17792444222377182,Acetylserotonin,2.5574861796147594,7365.434379,0.05666700000000002,0.05666700000000002,0.040000000000000036,5.263333,5.263333,5.266667,5.32,5.32,5.306667,0.05666700000000002,1.2142581640524925,1.428516328104985,-0.3833953599055935,-0.14991101925068673,18,11,1.0439931188059346,MS2,0.8333333333333334,0,metaValue[points_across_baseline];metaValue[total_width],7.169388098807838,ug/mL,0.0,0.08158356696367264
b'Acetylserotonin',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,5.286565176574706,3246225738734901581,b'',NA,1,0.0,b'Acetylserotonin',0,7365.434379,Acetylserotonin,5.260000228881836,5.320000171661377,0.0,0.0,0.0,1.0,1.0,0.2165651765747061,5.07,5.286565176574706,0.2165651765747061,0.002165651765747061,1.1076545219964256e-05,2.0,2.840537,1.0439931188059346,0.17897287011146545,6.127704018950389,6.127704018950389,1.0,1,,none,1.25,0.0,5.286667,0.010082444367494482,0.17792444222377182,Acetylserotonin2,2.5574861796147594,7365.434379,0.05666700000000002,0.05666700000000002,0.040000000000000036,5.263333,5.263333,5.266667,5.32,5.32,5.306667,0.05666700000000002,1.2142581640524925,1.428516328104985,-0.3833953599055935,-0.14991101925068673,18,11,1.0439931188059346,MS2,0.8333333333333334,0,metaValue[points_across_baseline];metaValue[total_width],,,0.0,0.08158356696367264
b'Acetyltryptamine',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,7.300603373901367,2840361399468358962,b'',NA,1,0.0,b'Acetyltryptamine',0,7365.434379,Acetyltryptamine,7.25,7.363333225250244,0.0,0.0,0.0,1.0,1.0,0.0006033739013675543,7.3,7.300603373901367,0.0006033739013675543,6.033739013675543e-06,1.8012023783904174e-05,2.0,2.489156,0.9119436971948137,0.2271079123020172,5.9558505070124514,5.9558505070124514,1.0,1,,none,1.25,0.0,7.3,0.011750316971856344,0.10367957233865117,Acetyltryptamine,2.3532901899965917,7365.434379,0.1133329999999999,0.10333400000000026,0.06333300000000008,7.25,7.253333,7.27,7.363333,7.356667,7.333333,0.1133329999999999,1.133330000000003,1.2142841836843965,-0.03666676391314007,-0.015581063512270526,35,18,0.9119436971948137,MS2,0.9166666666666666,0,metaValue[logSN],8.608324988441302,ug/mL,0.0,0.13266637921333313
b'Acetyltryptamine',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,7.300603373901367,2840361399468358962,b'',NA,1,0.0,b'Acetyltryptamine',0,7365.434379,Acetyltryptamine,7.25,7.363333225250244,0.0,0.0,0.0,1.0,1.0,0.0006033739013675543,7.3,7.300603373901367,0.0006033739013675543,6.033739013675543e-06,1.8012023783904174e-05,2.0,2.489156,0.9119436971948137,0.2271079123020172,5.9558505070124514,5.9558505070124514,1.0,1,,none,1.25,0.0,7.3,0.011750316971856344,0.10367957233865117,Acetyltryptamine2,2.3532901899965917,7365.434379,0.1133329999999999,0.10333400000000026,0.06333300000000008,7.25,7.253333,7.27,7.363333,7.356667,7.333333,0.1133329999999999,1.133330000000003,1.2142841836843965,-0.03666676391314007,-0.015581063512270526,35,18,0.9119436971948137,MS2,0.9166666666666666,0,metaValue[logSN],,,0.0,0.13266637921333313
b'Melatonin',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,6.964796382385253,9062199100236781050,b'',NA,1,0.0,b'Melatonin',0,7365.434379,Melatonin,6.8933329582214355,7.099999904632568,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.00479638238525304,6.96,6.964796382385253,0.00479638238525304,4.7963823852530394e-05,0.0008355595082856361,2.0,106.710283,4.670117526672563,0.7907374501228333,7.636508472807893,7.636508472807893,1.0,1,,Melatonin,1.2500000000000002,0.0,6.963333,0.028518806260006618,0.1402559643739199,Melatonin,104.97431054530449,7365.434379,0.12666699999999942,0.1066659999999997,0.05666599999999988,6.91,6.916667,6.936667,7.036667,7.023333,6.993333,0.2033339999999999,1.1875105469409064,1.285732653323608,-0.04953826193571989,-0.0004719084286277862,62,16,4.670117526672563,MS2,1.0,1,,374.3560776733208,ug/mL,0.0,6.154258728027344
b'Melatonin',20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA8_UV_VIS_2,6.964796382385253,9062199100236781050,b'',NA,1,0.0,b'Melatonin',0,7365.434379,Melatonin,6.8933329582214355,7.099999904632568,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.00479638238525304,6.96,6.964796382385253,0.00479638238525304,4.7963823852530394e-05,0.0008355595082856361,2.0,106.710283,4.670117526672563,0.7907374501228333,7.636508472807893,7.636508472807893,1.0,1,,Melatonin,1.2500000000000002,0.0,6.963333,0.028518806260006618,0.1402559643739199,Melatonin2,104.97431054530449,7365.434379,0.12666699999999942,0.1066659999999997,0.05666599999999988,6.91,6.916667,6.936667,7.036667,7.023333,6.993333,0.2033339999999999,1.1875105469409064,1.285732653323608,-0.04953826193571989,-0.0004719084286277862,62,16,4.670117526672563,MS2,1.0,1,,,,0.0,6.154258728027344
